time,mode,mode_name,ok,sign,exp,denorm,nan,inf,range,error
10589000,6,combined,1,0,137,0,0,0,1,0
10591000,6,combined,1,1,120,0,0,0,1,0
10593000,6,combined,1,0,122,0,0,0,1,0
10595000,6,combined,1,0,124,0,0,0,1,0
10597000,6,combined,1,1,132,0,0,0,1,0
10599000,6,combined,1,0,121,0,0,0,1,0
10601000,6,combined,1,1,120,0,0,0,1,0
10603000,6,combined,1,1,129,0,0,0,1,0
10605000,6,combined,1,0,128,0,0,0,1,0
10607000,6,combined,1,1,129,0,0,0,1,0
10609000,6,combined,1,0,124,0,0,0,1,0
10611000,6,combined,1,0,118,0,0,0,1,0
10613000,6,combined,1,0,131,0,0,0,1,0
10615000,6,combined,1,0,132,0,0,0,1,0
10617000,6,combined,1,0,120,0,0,0,1,0
10619000,6,combined,1,1,133,0,0,0,1,0
10621000,6,combined,1,1,123,0,0,0,1,0
10623000,6,combined,1,1,125,0,0,0,1,0
10625000,6,combined,1,1,129,0,0,0,1,0
10627000,6,combined,1,1,127,0,0,0,1,0
10629000,6,combined,1,0,123,0,0,0,1,0
10631000,6,combined,1,1,131,0,0,0,1,0
10633000,6,combined,1,0,121,0,0,0,1,0
10635000,6,combined,1,0,133,0,0,0,1,0
10637000,6,combined,1,0,137,0,0,0,1,0
10639000,6,combined,1,0,129,0,0,0,1,0
10641000,6,combined,1,0,133,0,0,0,1,0
10643000,6,combined,1,1,127,0,0,0,1,0
10645000,6,combined,1,0,130,0,0,0,1,0
10647000,6,combined,1,1,124,0,0,0,1,0
10649000,6,combined,1,0,135,0,0,0,1,0
10651000,6,combined,1,0,133,0,0,0,1,0
10653000,6,combined,1,1,135,0,0,0,1,0
10655000,6,combined,1,1,120,0,0,0,1,0
10657000,6,combined,1,1,130,0,0,0,1,0
10659000,6,combined,1,1,135,0,0,0,1,0
10661000,6,combined,1,0,126,0,0,0,1,0
10663000,6,combined,1,1,134,0,0,0,1,0
10665000,6,combined,1,1,129,0,0,0,1,0
10667000,6,combined,1,0,123,0,0,0,1,0
10669000,6,combined,1,1,125,0,0,0,1,0
10671000,6,combined,1,0,120,0,0,0,1,0
10673000,6,combined,1,1,135,0,0,0,1,0
10675000,6,combined,1,0,134,0,0,0,1,0
10677000,6,combined,1,0,123,0,0,0,1,0
10679000,6,combined,1,0,121,0,0,0,1,0
10681000,6,combined,1,1,119,0,0,0,1,0
10683000,6,combined,1,0,133,0,0,0,1,0
10685000,6,combined,1,0,120,0,0,0,1,0
10687000,6,combined,1,1,135,0,0,0,1,0
10689000,6,combined,1,0,123,0,0,0,1,0
10691000,6,combined,1,0,131,0,0,0,1,0
10693000,6,combined,1,0,122,0,0,0,1,0
10695000,6,combined,1,1,131,0,0,0,1,0
10697000,6,combined,1,0,135,0,0,0,1,0
10699000,6,combined,1,0,131,0,0,0,1,0
10701000,6,combined,1,1,130,0,0,0,1,0
10703000,6,combined,1,1,132,0,0,0,1,0
10705000,6,combined,1,1,129,0,0,0,1,0
10707000,6,combined,1,1,123,0,0,0,1,0
10709000,6,combined,1,1,123,0,0,0,1,0
10711000,6,combined,1,0,129,0,0,0,1,0
10713000,6,combined,1,0,118,0,0,0,1,0
10715000,6,combined,1,0,121,0,0,0,1,0
10717000,6,combined,1,0,127,0,0,0,1,0
10719000,6,combined,1,1,136,0,0,0,1,0
10721000,6,combined,1,1,120,0,0,0,1,0
10723000,6,combined,1,1,127,0,0,0,1,0
10725000,6,combined,1,0,135,0,0,0,1,0
10727000,6,combined,1,0,123,0,0,0,1,0
10729000,6,combined,1,0,122,0,0,0,1,0
10731000,6,combined,1,0,123,0,0,0,1,0
10733000,6,combined,1,0,133,0,0,0,1,0
10735000,6,combined,1,1,129,0,0,0,1,0
10737000,6,combined,1,1,120,0,0,0,1,0
10739000,6,combined,1,0,118,0,0,0,1,0
10741000,6,combined,1,0,127,0,0,0,1,0
10743000,6,combined,1,1,127,0,0,0,1,0
10745000,6,combined,1,1,133,0,0,0,1,0
10747000,6,combined,1,1,136,0,0,0,1,0
10749000,6,combined,1,1,127,0,0,0,1,0
10751000,6,combined,1,1,127,0,0,0,1,0
10753000,6,combined,1,0,121,0,0,0,1,0
10755000,6,combined,1,1,124,0,0,0,1,0
10757000,6,combined,1,0,127,0,0,0,1,0
10759000,6,combined,1,1,123,0,0,0,1,0
10761000,6,combined,1,0,119,0,0,0,1,0
10763000,6,combined,1,0,120,0,0,0,1,0
10765000,6,combined,1,0,117,0,0,0,1,0
10767000,6,combined,1,1,120,0,0,0,1,0
10769000,6,combined,1,0,117,0,0,0,1,0
10771000,6,combined,1,1,119,0,0,0,1,0
10773000,6,combined,1,0,122,0,0,0,1,0
10775000,6,combined,1,1,121,0,0,0,1,0
10777000,6,combined,1,1,120,0,0,0,1,0
10779000,6,combined,1,0,124,0,0,0,1,0
10781000,6,combined,1,0,131,0,0,0,1,0
10783000,6,combined,1,0,137,0,0,0,1,0
10785000,6,combined,1,1,137,0,0,0,1,0
10787000,6,combined,1,1,126,0,0,0,1,0
10789000,6,combined,1,0,119,0,0,0,1,0
10791000,6,combined,1,1,119,0,0,0,1,0
10793000,6,combined,1,1,129,0,0,0,1,0
10795000,6,combined,1,0,125,0,0,0,1,0
10797000,6,combined,1,1,120,0,0,0,1,0
10799000,6,combined,1,1,120,0,0,0,1,0
10801000,6,combined,1,0,117,0,0,0,1,0
10803000,6,combined,1,0,123,0,0,0,1,0
10805000,6,combined,1,1,129,0,0,0,1,0
10807000,6,combined,1,1,124,0,0,0,1,0
10809000,6,combined,1,1,132,0,0,0,1,0
10811000,6,combined,1,1,133,0,0,0,1,0
10813000,6,combined,1,1,123,0,0,0,1,0
10815000,6,combined,1,0,135,0,0,0,1,0
10817000,6,combined,1,0,128,0,0,0,1,0
10819000,6,combined,1,0,118,0,0,0,1,0
10821000,6,combined,1,1,118,0,0,0,1,0
10823000,6,combined,1,1,122,0,0,0,1,0
10825000,6,combined,1,1,134,0,0,0,1,0
10827000,6,combined,1,1,122,0,0,0,1,0
10829000,6,combined,1,0,117,0,0,0,1,0
10831000,6,combined,1,1,129,0,0,0,1,0
10833000,6,combined,1,0,130,0,0,0,1,0
10835000,6,combined,1,0,133,0,0,0,1,0
10837000,6,combined,1,0,130,0,0,0,1,0
10839000,6,combined,1,0,131,0,0,0,1,0
10841000,6,combined,1,0,124,0,0,0,1,0
10843000,6,combined,1,0,118,0,0,0,1,0
10845000,6,combined,1,0,137,0,0,0,1,0
10847000,6,combined,1,0,118,0,0,0,1,0
10849000,6,combined,1,1,126,0,0,0,1,0
10851000,6,combined,1,0,118,0,0,0,1,0
10853000,6,combined,1,1,127,0,0,0,1,0
10855000,6,combined,1,0,137,0,0,0,1,0
10857000,6,combined,1,0,117,0,0,0,1,0
10859000,6,combined,1,1,121,0,0,0,1,0
10861000,6,combined,1,1,118,0,0,0,1,0
10863000,6,combined,1,0,123,0,0,0,1,0
10865000,6,combined,1,0,119,0,0,0,1,0
10867000,6,combined,1,0,119,0,0,0,1,0
10869000,6,combined,1,0,136,0,0,0,1,0
10871000,6,combined,1,0,118,0,0,0,1,0
10873000,6,combined,1,1,121,0,0,0,1,0
10875000,6,combined,1,1,117,0,0,0,1,0
10877000,6,combined,1,0,124,0,0,0,1,0
10879000,6,combined,1,0,127,0,0,0,1,0
10881000,6,combined,1,1,131,0,0,0,1,0
10883000,6,combined,1,0,125,0,0,0,1,0
10885000,6,combined,1,1,127,0,0,0,1,0
10887000,6,combined,1,1,137,0,0,0,1,0
10889000,6,combined,1,0,118,0,0,0,1,0
10891000,6,combined,1,0,127,0,0,0,1,0
10893000,6,combined,1,1,125,0,0,0,1,0
10895000,6,combined,1,0,123,0,0,0,1,0
10897000,6,combined,1,1,121,0,0,0,1,0
10899000,6,combined,1,1,135,0,0,0,1,0
10901000,6,combined,1,0,130,0,0,0,1,0
10903000,6,combined,1,1,135,0,0,0,1,0
10905000,6,combined,1,0,124,0,0,0,1,0
10907000,6,combined,1,1,117,0,0,0,1,0
10909000,6,combined,1,0,126,0,0,0,1,0
10911000,6,combined,1,0,121,0,0,0,1,0
10913000,6,combined,1,1,136,0,0,0,1,0
10915000,6,combined,1,0,131,0,0,0,1,0
10917000,6,combined,1,1,121,0,0,0,1,0
10919000,6,combined,1,1,137,0,0,0,1,0
10921000,6,combined,1,0,117,0,0,0,1,0
10923000,6,combined,1,0,128,0,0,0,1,0
10925000,6,combined,1,1,122,0,0,0,1,0
10927000,6,combined,1,0,133,0,0,0,1,0
10929000,6,combined,1,1,118,0,0,0,1,0
10931000,6,combined,1,1,118,0,0,0,1,0
10933000,6,combined,1,1,128,0,0,0,1,0
10935000,6,combined,1,0,137,0,0,0,1,0
10937000,6,combined,1,0,130,0,0,0,1,0
10939000,6,combined,1,1,120,0,0,0,1,0
10941000,6,combined,1,0,135,0,0,0,1,0
10943000,6,combined,1,1,121,0,0,0,1,0
10945000,6,combined,1,0,126,0,0,0,1,0
10947000,6,combined,1,0,132,0,0,0,1,0
10949000,6,combined,1,0,123,0,0,0,1,0
10951000,6,combined,1,1,132,0,0,0,1,0
10953000,6,combined,1,1,126,0,0,0,1,0
10955000,6,combined,1,1,125,0,0,0,1,0
10957000,6,combined,1,0,126,0,0,0,1,0
10959000,6,combined,1,1,132,0,0,0,1,0
10961000,6,combined,1,1,135,0,0,0,1,0
10963000,6,combined,1,0,123,0,0,0,1,0
10965000,6,combined,1,1,129,0,0,0,1,0
10967000,6,combined,1,1,121,0,0,0,1,0
10969000,6,combined,1,1,131,0,0,0,1,0
10971000,6,combined,1,1,120,0,0,0,1,0
10973000,6,combined,1,0,125,0,0,0,1,0
10975000,6,combined,1,0,123,0,0,0,1,0
10977000,6,combined,1,0,136,0,0,0,1,0
10979000,6,combined,1,0,133,0,0,0,1,0
10981000,6,combined,1,1,119,0,0,0,1,0
10983000,6,combined,1,0,117,0,0,0,1,0
10985000,6,combined,1,0,117,0,0,0,1,0
10987000,6,combined,1,0,136,0,0,0,1,0
10989000,6,combined,1,1,127,0,0,0,1,0
10991000,6,combined,1,1,132,0,0,0,1,0
10993000,6,combined,1,0,129,0,0,0,1,0
10995000,6,combined,1,0,133,0,0,0,1,0
10997000,6,combined,1,0,133,0,0,0,1,0
10999000,6,combined,1,1,123,0,0,0,1,0
11001000,6,combined,1,0,137,0,0,0,1,0
11003000,6,combined,1,0,119,0,0,0,1,0
11005000,6,combined,1,0,134,0,0,0,1,0
11007000,6,combined,1,0,134,0,0,0,1,0
11009000,6,combined,1,1,126,0,0,0,1,0
11011000,6,combined,1,0,131,0,0,0,1,0
11013000,6,combined,1,0,129,0,0,0,1,0
11015000,6,combined,1,0,137,0,0,0,1,0
11017000,6,combined,1,0,124,0,0,0,1,0
11019000,6,combined,1,1,126,0,0,0,1,0
11021000,6,combined,1,0,130,0,0,0,1,0
11023000,6,combined,1,1,134,0,0,0,1,0
11025000,6,combined,1,1,120,0,0,0,1,0
11027000,6,combined,1,1,121,0,0,0,1,0
11029000,6,combined,1,0,134,0,0,0,1,0
11031000,6,combined,1,1,128,0,0,0,1,0
11033000,6,combined,1,1,137,0,0,0,1,0
11035000,6,combined,1,0,126,0,0,0,1,0
11037000,6,combined,1,0,137,0,0,0,1,0
11039000,6,combined,1,1,136,0,0,0,1,0
11041000,6,combined,1,0,128,0,0,0,1,0
11043000,6,combined,1,1,127,0,0,0,1,0
11045000,6,combined,1,0,131,0,0,0,1,0
11047000,6,combined,1,0,131,0,0,0,1,0
11049000,6,combined,1,0,123,0,0,0,1,0
11051000,6,combined,1,0,122,0,0,0,1,0
11053000,6,combined,1,1,126,0,0,0,1,0
11055000,6,combined,1,0,126,0,0,0,1,0
11057000,6,combined,1,1,126,0,0,0,1,0
11059000,6,combined,1,0,136,0,0,0,1,0
11061000,6,combined,1,1,118,0,0,0,1,0
11063000,6,combined,1,0,131,0,0,0,1,0
11065000,6,combined,1,1,124,0,0,0,1,0
11067000,6,combined,1,0,121,0,0,0,1,0
11069000,6,combined,1,0,137,0,0,0,1,0
11071000,6,combined,1,0,123,0,0,0,1,0
11073000,6,combined,1,1,133,0,0,0,1,0
11075000,6,combined,1,0,131,0,0,0,1,0
11077000,6,combined,1,1,124,0,0,0,1,0
11079000,6,combined,1,0,126,0,0,0,1,0
11081000,6,combined,1,0,120,0,0,0,1,0
11083000,6,combined,1,1,127,0,0,0,1,0
11085000,6,combined,1,0,127,0,0,0,1,0
11087000,6,combined,1,1,129,0,0,0,1,0
11089000,6,combined,1,0,130,0,0,0,1,0
11091000,6,combined,1,0,128,0,0,0,1,0
11093000,6,combined,1,1,125,0,0,0,1,0
11095000,6,combined,1,0,134,0,0,0,1,0
11097000,6,combined,1,1,129,0,0,0,1,0
11099000,6,combined,1,1,121,0,0,0,1,0
11101000,6,combined,1,0,126,0,0,0,1,0
11103000,6,combined,1,1,131,0,0,0,1,0
11105000,6,combined,1,1,117,0,0,0,1,0
11107000,6,combined,1,1,136,0,0,0,1,0
11109000,6,combined,1,0,125,0,0,0,1,0
11111000,6,combined,1,1,128,0,0,0,1,0
11113000,6,combined,1,0,118,0,0,0,1,0
11115000,6,combined,1,0,132,0,0,0,1,0
11117000,6,combined,1,0,122,0,0,0,1,0
11119000,6,combined,1,1,117,0,0,0,1,0
11121000,6,combined,1,1,119,0,0,0,1,0
11123000,6,combined,1,1,128,0,0,0,1,0
11125000,6,combined,1,0,128,0,0,0,1,0
11127000,6,combined,1,1,135,0,0,0,1,0
11129000,6,combined,1,0,130,0,0,0,1,0
11131000,6,combined,1,0,118,0,0,0,1,0
11133000,6,combined,1,1,118,0,0,0,1,0
11135000,6,combined,1,0,124,0,0,0,1,0
11137000,6,combined,1,0,123,0,0,0,1,0
11139000,6,combined,1,1,129,0,0,0,1,0
11141000,6,combined,1,1,135,0,0,0,1,0
11143000,6,combined,1,1,117,0,0,0,1,0
11145000,6,combined,1,1,126,0,0,0,1,0
11147000,6,combined,1,1,136,0,0,0,1,0
11149000,6,combined,1,1,127,0,0,0,1,0
11151000,6,combined,1,0,117,0,0,0,1,0
11153000,6,combined,1,0,137,0,0,0,1,0
11155000,6,combined,1,1,125,0,0,0,1,0
11157000,6,combined,1,1,121,0,0,0,1,0
11159000,6,combined,1,1,121,0,0,0,1,0
11161000,6,combined,1,0,120,0,0,0,1,0
11163000,6,combined,1,1,123,0,0,0,1,0
11165000,6,combined,1,0,123,0,0,0,1,0
11167000,6,combined,1,1,130,0,0,0,1,0
11169000,6,combined,1,1,122,0,0,0,1,0
11171000,6,combined,1,0,122,0,0,0,1,0
11173000,6,combined,1,1,137,0,0,0,1,0
11175000,6,combined,1,1,118,0,0,0,1,0
11177000,6,combined,1,1,136,0,0,0,1,0
11179000,6,combined,1,0,132,0,0,0,1,0
11181000,6,combined,1,0,130,0,0,0,1,0
11183000,6,combined,1,0,134,0,0,0,1,0
11185000,6,combined,1,1,122,0,0,0,1,0
11187000,6,combined,1,1,124,0,0,0,1,0
11189000,6,combined,1,0,133,0,0,0,1,0
11191000,6,combined,1,0,130,0,0,0,1,0
11193000,6,combined,1,1,120,0,0,0,1,0
11195000,6,combined,1,1,122,0,0,0,1,0
11197000,6,combined,1,1,127,0,0,0,1,0
11199000,6,combined,1,0,129,0,0,0,1,0
11201000,6,combined,1,1,136,0,0,0,1,0
11203000,6,combined,1,1,134,0,0,0,1,0
11205000,6,combined,1,0,119,0,0,0,1,0
11207000,6,combined,1,0,127,0,0,0,1,0
11209000,6,combined,1,1,126,0,0,0,1,0
11211000,6,combined,1,0,123,0,0,0,1,0
11213000,6,combined,1,0,123,0,0,0,1,0
11215000,6,combined,1,0,126,0,0,0,1,0
11217000,6,combined,1,1,136,0,0,0,1,0
11219000,6,combined,1,0,125,0,0,0,1,0
11221000,6,combined,1,1,117,0,0,0,1,0
11223000,6,combined,1,1,133,0,0,0,1,0
11225000,6,combined,1,0,125,0,0,0,1,0
11227000,6,combined,1,0,127,0,0,0,1,0
11229000,6,combined,1,0,122,0,0,0,1,0
11231000,6,combined,1,0,137,0,0,0,1,0
11233000,6,combined,1,0,118,0,0,0,1,0
11235000,6,combined,1,0,137,0,0,0,1,0
11237000,6,combined,1,0,128,0,0,0,1,0
11239000,6,combined,1,1,123,0,0,0,1,0
11241000,6,combined,1,1,127,0,0,0,1,0
11243000,6,combined,1,0,137,0,0,0,1,0
11245000,6,combined,1,1,130,0,0,0,1,0
11247000,6,combined,1,0,137,0,0,0,1,0
11249000,6,combined,1,1,135,0,0,0,1,0
11251000,6,combined,1,0,135,0,0,0,1,0
11253000,6,combined,1,1,118,0,0,0,1,0
11255000,6,combined,1,0,136,0,0,0,1,0
11257000,6,combined,1,1,122,0,0,0,1,0
11259000,6,combined,1,0,122,0,0,0,1,0
11261000,6,combined,1,1,119,0,0,0,1,0
11263000,6,combined,1,0,128,0,0,0,1,0
11265000,6,combined,1,1,118,0,0,0,1,0
11267000,6,combined,1,1,137,0,0,0,1,0
11269000,6,combined,1,0,125,0,0,0,1,0
11271000,6,combined,1,0,118,0,0,0,1,0
11273000,6,combined,1,0,124,0,0,0,1,0
11275000,6,combined,1,0,123,0,0,0,1,0
11277000,6,combined,1,1,119,0,0,0,1,0
11279000,6,combined,1,0,136,0,0,0,1,0
11281000,6,combined,1,0,134,0,0,0,1,0
11283000,6,combined,1,1,119,0,0,0,1,0
11285000,6,combined,1,0,120,0,0,0,1,0
11287000,6,combined,1,0,135,0,0,0,1,0
11289000,6,combined,1,1,124,0,0,0,1,0
11291000,6,combined,1,1,137,0,0,0,1,0
11293000,6,combined,1,1,135,0,0,0,1,0
11295000,6,combined,1,0,132,0,0,0,1,0
11297000,6,combined,1,0,128,0,0,0,1,0
11299000,6,combined,1,0,127,0,0,0,1,0
11301000,6,combined,1,1,128,0,0,0,1,0
11303000,6,combined,1,0,118,0,0,0,1,0
11305000,6,combined,1,0,128,0,0,0,1,0
11307000,6,combined,1,0,134,0,0,0,1,0
11309000,6,combined,1,0,132,0,0,0,1,0
11311000,6,combined,1,0,120,0,0,0,1,0
11313000,6,combined,1,0,132,0,0,0,1,0
11315000,6,combined,1,0,137,0,0,0,1,0
11317000,6,combined,1,1,137,0,0,0,1,0
11319000,6,combined,1,0,136,0,0,0,1,0
11321000,6,combined,1,1,123,0,0,0,1,0
11323000,6,combined,1,1,122,0,0,0,1,0
11325000,6,combined,1,0,128,0,0,0,1,0
11327000,6,combined,1,0,134,0,0,0,1,0
11329000,6,combined,1,0,128,0,0,0,1,0
11331000,6,combined,1,0,121,0,0,0,1,0
11333000,6,combined,1,1,135,0,0,0,1,0
11335000,6,combined,1,0,125,0,0,0,1,0
11337000,6,combined,1,1,137,0,0,0,1,0
11339000,6,combined,1,1,129,0,0,0,1,0
11341000,6,combined,1,0,121,0,0,0,1,0
11343000,6,combined,1,0,121,0,0,0,1,0
11345000,6,combined,1,0,122,0,0,0,1,0
11347000,6,combined,1,0,123,0,0,0,1,0
11349000,6,combined,1,1,129,0,0,0,1,0
11351000,6,combined,1,1,120,0,0,0,1,0
11353000,6,combined,1,0,132,0,0,0,1,0
11355000,6,combined,1,0,134,0,0,0,1,0
11357000,6,combined,1,1,119,0,0,0,1,0
11359000,6,combined,1,0,121,0,0,0,1,0
11361000,6,combined,1,0,132,0,0,0,1,0
11363000,6,combined,1,0,125,0,0,0,1,0
11365000,6,combined,1,0,136,0,0,0,1,0
11367000,6,combined,1,0,133,0,0,0,1,0
11369000,6,combined,1,0,122,0,0,0,1,0
11371000,6,combined,1,0,134,0,0,0,1,0
11373000,6,combined,1,0,124,0,0,0,1,0
11375000,6,combined,1,1,136,0,0,0,1,0
11377000,6,combined,1,1,120,0,0,0,1,0
11379000,6,combined,1,0,119,0,0,0,1,0
11381000,6,combined,1,1,130,0,0,0,1,0
11383000,6,combined,1,1,123,0,0,0,1,0
11385000,6,combined,1,0,126,0,0,0,1,0
11387000,6,combined,1,0,119,0,0,0,1,0
11389000,6,combined,1,1,124,0,0,0,1,0
11391000,6,combined,1,1,129,0,0,0,1,0
11393000,6,combined,1,1,118,0,0,0,1,0
11395000,6,combined,1,1,123,0,0,0,1,0
11397000,6,combined,1,0,123,0,0,0,1,0
11399000,6,combined,1,0,129,0,0,0,1,0
11401000,6,combined,1,1,135,0,0,0,1,0
11403000,6,combined,1,0,117,0,0,0,1,0
11405000,6,combined,1,0,118,0,0,0,1,0
11407000,6,combined,1,1,123,0,0,0,1,0
11409000,6,combined,1,1,135,0,0,0,1,0
11411000,6,combined,1,1,133,0,0,0,1,0
11413000,6,combined,1,0,128,0,0,0,1,0
11415000,6,combined,1,0,121,0,0,0,1,0
11417000,6,combined,1,0,135,0,0,0,1,0
11419000,6,combined,1,0,136,0,0,0,1,0
11421000,6,combined,1,0,126,0,0,0,1,0
11423000,6,combined,1,0,136,0,0,0,1,0
11425000,6,combined,1,0,117,0,0,0,1,0
11427000,6,combined,1,0,127,0,0,0,1,0
11429000,6,combined,1,1,137,0,0,0,1,0
11431000,6,combined,1,1,122,0,0,0,1,0
11433000,6,combined,1,1,120,0,0,0,1,0
11435000,6,combined,1,0,134,0,0,0,1,0
11437000,6,combined,1,1,121,0,0,0,1,0
11439000,6,combined,1,1,125,0,0,0,1,0
11441000,6,combined,1,0,118,0,0,0,1,0
11443000,6,combined,1,1,125,0,0,0,1,0
11445000,6,combined,1,0,127,0,0,0,1,0
11447000,6,combined,1,0,117,0,0,0,1,0
11449000,6,combined,1,0,136,0,0,0,1,0
11451000,6,combined,1,1,137,0,0,0,1,0
11453000,6,combined,1,0,123,0,0,0,1,0
11455000,6,combined,1,0,136,0,0,0,1,0
11457000,6,combined,1,1,117,0,0,0,1,0
11459000,6,combined,1,1,132,0,0,0,1,0
11461000,6,combined,1,1,136,0,0,0,1,0
11463000,6,combined,1,0,128,0,0,0,1,0
11465000,6,combined,1,0,127,0,0,0,1,0
11467000,6,combined,1,1,134,0,0,0,1,0
11469000,6,combined,1,1,123,0,0,0,1,0
11471000,6,combined,1,1,122,0,0,0,1,0
11473000,6,combined,1,0,132,0,0,0,1,0
11475000,6,combined,1,1,128,0,0,0,1,0
11477000,6,combined,1,0,133,0,0,0,1,0
11479000,6,combined,1,0,125,0,0,0,1,0
11481000,6,combined,1,1,124,0,0,0,1,0
11483000,6,combined,1,0,117,0,0,0,1,0
11485000,6,combined,1,1,129,0,0,0,1,0
11487000,6,combined,1,1,124,0,0,0,1,0
11489000,6,combined,1,0,118,0,0,0,1,0
11491000,6,combined,1,1,118,0,0,0,1,0
11493000,6,combined,1,1,122,0,0,0,1,0
11495000,6,combined,1,0,134,0,0,0,1,0
11497000,6,combined,1,1,129,0,0,0,1,0
11499000,6,combined,1,0,133,0,0,0,1,0
11501000,6,combined,1,1,124,0,0,0,1,0
11503000,6,combined,1,1,127,0,0,0,1,0
11505000,6,combined,1,1,129,0,0,0,1,0
11507000,6,combined,1,1,136,0,0,0,1,0
11509000,6,combined,1,0,125,0,0,0,1,0
11511000,6,combined,1,1,135,0,0,0,1,0
11513000,6,combined,1,1,120,0,0,0,1,0
11515000,6,combined,1,0,125,0,0,0,1,0
11517000,6,combined,1,1,130,0,0,0,1,0
11519000,6,combined,1,1,122,0,0,0,1,0
11521000,6,combined,1,0,137,0,0,0,1,0
11523000,6,combined,1,1,121,0,0,0,1,0
11525000,6,combined,1,1,119,0,0,0,1,0
11527000,6,combined,1,0,134,0,0,0,1,0
11529000,6,combined,1,0,123,0,0,0,1,0
11531000,6,combined,1,0,131,0,0,0,1,0
11533000,6,combined,1,0,126,0,0,0,1,0
11535000,6,combined,1,1,135,0,0,0,1,0
11537000,6,combined,1,1,121,0,0,0,1,0
11539000,6,combined,1,1,127,0,0,0,1,0
11541000,6,combined,1,1,136,0,0,0,1,0
11543000,6,combined,1,0,133,0,0,0,1,0
11545000,6,combined,1,0,119,0,0,0,1,0
11547000,6,combined,1,0,127,0,0,0,1,0
11549000,6,combined,1,0,137,0,0,0,1,0
11551000,6,combined,1,1,132,0,0,0,1,0
11553000,6,combined,1,0,124,0,0,0,1,0
11555000,6,combined,1,0,130,0,0,0,1,0
11557000,6,combined,1,1,132,0,0,0,1,0
11559000,6,combined,1,0,137,0,0,0,1,0
11561000,6,combined,1,0,119,0,0,0,1,0
11563000,6,combined,1,0,125,0,0,0,1,0
11565000,6,combined,1,0,137,0,0,0,1,0
11567000,6,combined,1,0,123,0,0,0,1,0
11569000,6,combined,1,1,128,0,0,0,1,0
11571000,6,combined,1,1,120,0,0,0,1,0
11573000,6,combined,1,0,117,0,0,0,1,0
11575000,6,combined,1,1,127,0,0,0,1,0
11577000,6,combined,1,0,120,0,0,0,1,0
11579000,6,combined,1,1,137,0,0,0,1,0
11581000,6,combined,1,1,129,0,0,0,1,0
11583000,6,combined,1,0,120,0,0,0,1,0
11585000,6,combined,1,1,133,0,0,0,1,0
11587000,6,combined,1,0,117,0,0,0,1,0
11589000,6,combined,1,1,125,0,0,0,1,0
11591000,6,combined,1,1,129,0,0,0,1,0
11593000,6,combined,1,0,123,0,0,0,1,0
11595000,6,combined,1,1,133,0,0,0,1,0
11597000,6,combined,1,0,125,0,0,0,1,0
11599000,6,combined,1,0,127,0,0,0,1,0
11601000,6,combined,1,0,121,0,0,0,1,0
11603000,6,combined,1,1,129,0,0,0,1,0
11605000,6,combined,1,0,129,0,0,0,1,0
11607000,6,combined,1,0,117,0,0,0,1,0
11609000,6,combined,1,0,128,0,0,0,1,0
11611000,6,combined,1,1,125,0,0,0,1,0
11613000,6,combined,1,1,122,0,0,0,1,0
11615000,6,combined,1,1,130,0,0,0,1,0
11617000,6,combined,1,0,122,0,0,0,1,0
11619000,6,combined,1,1,135,0,0,0,1,0
11621000,6,combined,1,1,133,0,0,0,1,0
11623000,6,combined,1,0,130,0,0,0,1,0
11625000,6,combined,1,0,128,0,0,0,1,0
11627000,6,combined,1,1,135,0,0,0,1,0
11629000,6,combined,1,1,121,0,0,0,1,0
11631000,6,combined,1,0,137,0,0,0,1,0
11633000,6,combined,1,0,130,0,0,0,1,0
11635000,6,combined,1,1,120,0,0,0,1,0
11637000,6,combined,1,0,134,0,0,0,1,0
11639000,6,combined,1,0,131,0,0,0,1,0
11641000,6,combined,1,1,127,0,0,0,1,0
11643000,6,combined,1,1,118,0,0,0,1,0
11645000,6,combined,1,0,127,0,0,0,1,0
11647000,6,combined,1,0,125,0,0,0,1,0
11649000,6,combined,1,1,133,0,0,0,1,0
11651000,6,combined,1,0,136,0,0,0,1,0
11653000,6,combined,1,0,127,0,0,0,1,0
11655000,6,combined,1,0,129,0,0,0,1,0
11657000,6,combined,1,1,118,0,0,0,1,0
11659000,6,combined,1,0,133,0,0,0,1,0
11661000,6,combined,1,0,135,0,0,0,1,0
11663000,6,combined,1,1,125,0,0,0,1,0
11665000,6,combined,1,1,134,0,0,0,1,0
11667000,6,combined,1,0,121,0,0,0,1,0
11669000,6,combined,1,1,133,0,0,0,1,0
11671000,6,combined,1,1,123,0,0,0,1,0
11673000,6,combined,1,0,120,0,0,0,1,0
11675000,6,combined,1,1,118,0,0,0,1,0
11677000,6,combined,1,0,133,0,0,0,1,0
11679000,6,combined,1,1,119,0,0,0,1,0
11681000,6,combined,1,0,133,0,0,0,1,0
11683000,6,combined,1,0,131,0,0,0,1,0
11685000,6,combined,1,1,136,0,0,0,1,0
11687000,6,combined,1,0,129,0,0,0,1,0
11689000,6,combined,1,0,135,0,0,0,1,0
11691000,6,combined,1,1,123,0,0,0,1,0
11693000,6,combined,1,0,127,0,0,0,1,0
11695000,6,combined,1,1,118,0,0,0,1,0
11697000,6,combined,1,0,125,0,0,0,1,0
11699000,6,combined,1,1,131,0,0,0,1,0
11701000,6,combined,1,0,128,0,0,0,1,0
11703000,6,combined,1,0,131,0,0,0,1,0
